id,label,iri,semantic,taxon_id,taxon_label,semantic_label
ZFIN:ZDB-GENE-041010-165,ank2b,http://zfin.org/ZDB-GENE-041010-165,gene,NCBITaxon:7955,Danio rerio,Gene
MGI:1329042,Sgce,http://www.informatics.jax.org/accession/MGI:1329042,gene,NCBITaxon:10090,Mus musculus,Gene
MGI:107956,Slc8a1,http://www.informatics.jax.org/accession/MGI:107956,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSSSCG00000034767,LAMA1,http://ensembl.org/id/ENSSSCG00000034767,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSCAFG00000019342,AGRN,http://ensembl.org/id/ENSCAFG00000019342,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMMUG00000013778,ENSEMBL:ENSMMUG00000013778,http://ensembl.org/id/ENSMMUG00000013778,gene,NCBITaxon:9544,Macaca mulatta,Gene
FlyBase:FBgn0000244,FlyBase:FBgn0000244,http://flybase.org/reports/FBgn0000244,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
HGNC:53001,LINC02141,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:53001,gene,NCBITaxon:9606,Homo sapiens,Gene
ZFIN:ZDB-GENE-040426-854,tpm1,http://zfin.org/ZDB-GENE-040426-854,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-060322-11,arhgef7a,http://zfin.org/ZDB-GENE-060322-11,gene,NCBITaxon:7955,Danio rerio,Gene
HGNC:6483,LAMA3,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6483,gene,NCBITaxon:9606,Homo sapiens,Gene
NCBIGene:795051,LOC795051,https://www.ncbi.nlm.nih.gov/gene/795051,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSGALG00000014042,ENSEMBL:ENSGALG00000014042,http://ensembl.org/id/ENSGALG00000014042,gene,NCBITaxon:9031,Gallus gallus,Gene
MGI:1329005,Slfn3,http://www.informatics.jax.org/accession/MGI:1329005,gene,NCBITaxon:10090,Mus musculus,Gene
ZFIN:ZDB-GENE-000322-3,tnnt3a,http://zfin.org/ZDB-GENE-000322-3,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSCAFG00000010784,TNNI1,http://ensembl.org/id/ENSCAFG00000010784,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
FlyBase:FBgn0038042,Scgbeta,http://flybase.org/reports/FBgn0038042,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSDARG00000104742,hnf4b,http://ensembl.org/id/ENSDARG00000104742,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSGALG00000008947,ENSEMBL:ENSGALG00000008947,http://ensembl.org/id/ENSGALG00000008947,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSMODG00000008490,ENSEMBL:ENSMODG00000008490,http://ensembl.org/id/ENSMODG00000008490,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSFCAG00000001203,ENSEMBL:ENSFCAG00000001203,http://ensembl.org/id/ENSFCAG00000001203,gene,NCBITaxon:9685,Felis catus,Gene
ZFIN:ZDB-GENE-060803-3,itgb1b.1,http://zfin.org/ZDB-GENE-060803-3,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSCAFG00000013033,ENSEMBL:ENSCAFG00000013033,http://ensembl.org/id/ENSCAFG00000013033,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
WormBase:WBGene00013038,ani-1,https://www.wormbase.org/get?name=WBGene00013038,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSOANG00000043821,ENSEMBL:ENSOANG00000043821,http://ensembl.org/id/ENSOANG00000043821,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSECAG00000013481,ENSEMBL:ENSECAG00000013481,http://ensembl.org/id/ENSECAG00000013481,gene,NCBITaxon:9796,Equus caballus,Gene
RGD:1307705,Pak4,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1307705,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMODG00000000364,ENSEMBL:ENSMODG00000000364,http://ensembl.org/id/ENSMODG00000000364,gene,NCBITaxon:13616,Monodelphis domestica,Gene
WormBase:WBGene00001116,dyc-1,https://www.wormbase.org/get?name=WBGene00001116,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMODG00000013943,ENSEMBL:ENSMODG00000013943,http://ensembl.org/id/ENSMODG00000013943,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMMUG00000016448,ENSEMBL:ENSMMUG00000016448,http://ensembl.org/id/ENSMMUG00000016448,gene,NCBITaxon:9544,Macaca mulatta,Gene
WormBase:WBGene00012835,ani-3,https://www.wormbase.org/get?name=WBGene00012835,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
FlyBase:FBgn0003721,Tm1,http://flybase.org/reports/FBgn0003721,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSCAFG00000018767,SPEF2,http://ensembl.org/id/ENSCAFG00000018767,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
HGNC:13328,IFIT5,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13328,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSACAG00000017407,ENSEMBL:ENSACAG00000017407,http://ensembl.org/id/ENSACAG00000017407,gene,NCBITaxon:28377,Anolis carolinensis,Gene
HGNC:3057,DTNA,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3057,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSCAFG00000002402,ENSEMBL:ENSCAFG00000002402,http://ensembl.org/id/ENSCAFG00000002402,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSGALG00000027482,SNTB2,http://ensembl.org/id/ENSGALG00000027482,gene,NCBITaxon:9031,Gallus gallus,Gene
HGNC:10806,SGCB,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10806,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSACAG00000006296,ENSEMBL:ENSACAG00000006296,http://ensembl.org/id/ENSACAG00000006296,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSOANG00000002524,ENSEMBL:ENSOANG00000002524,http://ensembl.org/id/ENSOANG00000002524,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMODG00000012036,ENSEMBL:ENSMODG00000012036,http://ensembl.org/id/ENSMODG00000012036,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMODG00000014859,ENSEMBL:ENSMODG00000014859,http://ensembl.org/id/ENSMODG00000014859,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSBTAG00000010880,TNNI2,http://ensembl.org/id/ENSBTAG00000010880,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSGALG00000006037,ENSEMBL:ENSGALG00000006037,http://ensembl.org/id/ENSGALG00000006037,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSACAG00000008935,ENSEMBL:ENSACAG00000008935,http://ensembl.org/id/ENSACAG00000008935,gene,NCBITaxon:28377,Anolis carolinensis,Gene
FlyBase:FBgn0034567,CG15651,http://flybase.org/reports/FBgn0034567,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSACAG00000014745,ENSEMBL:ENSACAG00000014745,http://ensembl.org/id/ENSACAG00000014745,gene,NCBITaxon:28377,Anolis carolinensis,Gene
RGD:70973,Cacna1d,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=70973,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSXETG00000031848,ENSEMBL:ENSXETG00000031848,http://ensembl.org/id/ENSXETG00000031848,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSACAG00000022022,ENSEMBL:ENSACAG00000022022,http://ensembl.org/id/ENSACAG00000022022,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSXETG00000032275,ENSEMBL:ENSXETG00000032275,http://ensembl.org/id/ENSXETG00000032275,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
WormBase:WBGene00005077,src-1,https://www.wormbase.org/get?name=WBGene00005077,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
HGNC:11610,TCAP,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11610,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSXETG00000039919,ENSEMBL:ENSXETG00000039919,http://ensembl.org/id/ENSXETG00000039919,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
WormBase:WBGene00003637,nhr-47,https://www.wormbase.org/get?name=WBGene00003637,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ZFIN:ZDB-GENE-021226-2,lamb4,http://zfin.org/ZDB-GENE-021226-2,gene,NCBITaxon:7955,Danio rerio,Gene
HGNC:14075,SGCZ,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14075,gene,NCBITaxon:9606,Homo sapiens,Gene
ZFIN:ZDB-GENE-090422-1,apc2,http://zfin.org/ZDB-GENE-090422-1,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSBTAG00000004997,ENSEMBL:ENSBTAG00000004997,http://ensembl.org/id/ENSBTAG00000004997,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSSSCG00000015556,LAMC2,http://ensembl.org/id/ENSSSCG00000015556,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSFCAG00000003729,ENSEMBL:ENSFCAG00000003729,http://ensembl.org/id/ENSFCAG00000003729,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSFCAG00000011170,ENSEMBL:ENSFCAG00000011170,http://ensembl.org/id/ENSFCAG00000011170,gene,NCBITaxon:9685,Felis catus,Gene
NCBITaxon:9685,Felis catus,NA,taxon,NA,NA,Taxon
ENSEMBL:ENSECAG00000011860,ENSEMBL:ENSECAG00000011860,http://ensembl.org/id/ENSECAG00000011860,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-070705-456,si:dkey-34e4.1,http://zfin.org/ZDB-GENE-070705-456,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSFCAG00000006788,ENSEMBL:ENSFCAG00000006788,http://ensembl.org/id/ENSFCAG00000006788,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSFCAG00000013930,ENSEMBL:ENSFCAG00000013930,http://ensembl.org/id/ENSFCAG00000013930,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSSSCG00000040546,PXN,http://ensembl.org/id/ENSSSCG00000040546,gene,NCBITaxon:9823,Sus scrofa,Gene
dictyBase:DDB_G0268622,rac1B,http://dictybase.org/gene/DDB_G0268622,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSMODG00000003964,ENSEMBL:ENSMODG00000003964,http://ensembl.org/id/ENSMODG00000003964,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMMUG00000016587,ENSEMBL:ENSMMUG00000016587,http://ensembl.org/id/ENSMMUG00000016587,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSECAG00000004216,ENSEMBL:ENSECAG00000004216,http://ensembl.org/id/ENSECAG00000004216,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSOANG00000006278,ENSEMBL:ENSOANG00000006278,http://ensembl.org/id/ENSOANG00000006278,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSCAFG00000023592,SLC8A1,http://ensembl.org/id/ENSCAFG00000023592,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMMUG00000007903,ENSEMBL:ENSMMUG00000007903,http://ensembl.org/id/ENSMMUG00000007903,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSECAG00000015071,ENSEMBL:ENSECAG00000015071,http://ensembl.org/id/ENSECAG00000015071,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSPTRG00000006156,ENSEMBL:ENSPTRG00000006156,http://ensembl.org/id/ENSPTRG00000006156,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSECAG00000020052,ENSEMBL:ENSECAG00000020052,http://ensembl.org/id/ENSECAG00000020052,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-080516-2,btr06,http://zfin.org/ZDB-GENE-080516-2,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMODG00000019908,ENSEMBL:ENSMODG00000019908,http://ensembl.org/id/ENSMODG00000019908,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSBTAG00000012726,ENSEMBL:ENSBTAG00000012726,http://ensembl.org/id/ENSBTAG00000012726,gene,NCBITaxon:9913,Bos taurus,Gene
ZFIN:ZDB-GENE-040718-80,tnni2a.3,http://zfin.org/ZDB-GENE-040718-80,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSBTAG00000023529,ENSEMBL:ENSBTAG00000023529,http://ensembl.org/id/ENSBTAG00000023529,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSACAG00000012342,ENSEMBL:ENSACAG00000012342,http://ensembl.org/id/ENSACAG00000012342,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000016589,ENSEMBL:ENSMMUG00000016589,http://ensembl.org/id/ENSMMUG00000016589,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSECAG00000018032,ENSEMBL:ENSECAG00000018032,http://ensembl.org/id/ENSECAG00000018032,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSXETG00000039741,ENSEMBL:ENSXETG00000039741,http://ensembl.org/id/ENSXETG00000039741,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ZFIN:ZDB-GENE-060312-45,rac1b,http://zfin.org/ZDB-GENE-060312-45,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-160728-101,si:dkey-10f23.2,http://zfin.org/ZDB-GENE-160728-101,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000009867,ENSEMBL:ENSOANG00000009867,http://ensembl.org/id/ENSOANG00000009867,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSFCAG00000000787,ENSEMBL:ENSFCAG00000000787,http://ensembl.org/id/ENSFCAG00000000787,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSACAG00000007441,ENSEMBL:ENSACAG00000007441,http://ensembl.org/id/ENSACAG00000007441,gene,NCBITaxon:28377,Anolis carolinensis,Gene
RGD:1564245,Myl2,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1564245,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSFCAG00000015569,ENSEMBL:ENSFCAG00000015569,http://ensembl.org/id/ENSFCAG00000015569,gene,NCBITaxon:9685,Felis catus,Gene
WormBase:WBGene00001115,dyb-1,https://www.wormbase.org/get?name=WBGene00001115,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
dictyBase:DDB_G0288817,osbK,http://dictybase.org/gene/DDB_G0288817,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSOANG00000008420,ENSEMBL:ENSOANG00000008420,http://ensembl.org/id/ENSOANG00000008420,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSOANG00000013580,ENSEMBL:ENSOANG00000013580,http://ensembl.org/id/ENSOANG00000013580,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ZFIN:ZDB-GENE-131120-20,ifit14,http://zfin.org/ZDB-GENE-131120-20,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMODG00000018610,ENSEMBL:ENSMODG00000018610,http://ensembl.org/id/ENSMODG00000018610,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000018890,ENSEMBL:ENSPTRG00000018890,http://ensembl.org/id/ENSPTRG00000018890,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSMMUG00000008633,ENSEMBL:ENSMMUG00000008633,http://ensembl.org/id/ENSMMUG00000008633,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSPTRG00000016053,ENSEMBL:ENSPTRG00000016053,http://ensembl.org/id/ENSPTRG00000016053,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSMMUG00000018112,ENSEMBL:ENSMMUG00000018112,http://ensembl.org/id/ENSMMUG00000018112,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSPTRG00000011863,ENSEMBL:ENSPTRG00000011863,http://ensembl.org/id/ENSPTRG00000011863,gene,NCBITaxon:9598,Pan troglodytes,Gene
ZFIN:ZDB-GENE-030131-1028,sirt2,http://zfin.org/ZDB-GENE-030131-1028,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000007126,ENSEMBL:ENSOANG00000007126,http://ensembl.org/id/ENSOANG00000007126,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSCAFG00000008253,ENSEMBL:ENSCAFG00000008253,http://ensembl.org/id/ENSCAFG00000008253,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
HGNC:6284,KCNMA1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6284,gene,NCBITaxon:9606,Homo sapiens,Gene
ZFIN:ZDB-GENE-080722-29,ngs,http://zfin.org/ZDB-GENE-080722-29,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSBTAG00000000512,ENSEMBL:ENSBTAG00000000512,http://ensembl.org/id/ENSBTAG00000000512,gene,NCBITaxon:9913,Bos taurus,Gene
HGNC:14339,PLEKHA4,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14339,gene,NCBITaxon:9606,Homo sapiens,Gene
HGNC:4778,H3-4,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:4778,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSMODG00000017041,ENSEMBL:ENSMODG00000017041,http://ensembl.org/id/ENSMODG00000017041,gene,NCBITaxon:13616,Monodelphis domestica,Gene
PomBase:SPBC29A10.01,ccr1,https://www.pombase.org/spombe/result/SPBC29A10.01,gene,NCBITaxon:284812,Schizosaccharomyces pombe 972h-,Gene
ENSEMBL:ENSACAG00000008615,ENSEMBL:ENSACAG00000008615,http://ensembl.org/id/ENSACAG00000008615,gene,NCBITaxon:28377,Anolis carolinensis,Gene
WormBase:WBGene00003567,ncx-2,https://www.wormbase.org/get?name=WBGene00003567,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMODG00000009414,ENSEMBL:ENSMODG00000009414,http://ensembl.org/id/ENSMODG00000009414,gene,NCBITaxon:13616,Monodelphis domestica,Gene
HGNC:7576,MYH6,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7576,gene,NCBITaxon:9606,Homo sapiens,Gene
WormBase:WBGene00003369,mlc-1,https://www.wormbase.org/get?name=WBGene00003369,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSOANG00000003084,ENSEMBL:ENSOANG00000003084,http://ensembl.org/id/ENSOANG00000003084,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
FlyBase:FBgn0003076,Pgm1,http://flybase.org/reports/FBgn0003076,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSACAG00000016923,ENSEMBL:ENSACAG00000016923,http://ensembl.org/id/ENSACAG00000016923,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSPTRG00000042231,ENSEMBL:ENSPTRG00000042231,http://ensembl.org/id/ENSPTRG00000042231,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSFCAG00000002702,ENSEMBL:ENSFCAG00000002702,http://ensembl.org/id/ENSFCAG00000002702,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSPTRG00000011002,ENSEMBL:ENSPTRG00000011002,http://ensembl.org/id/ENSPTRG00000011002,gene,NCBITaxon:9598,Pan troglodytes,Gene
MGI:1261794,Haus4,http://www.informatics.jax.org/accession/MGI:1261794,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSFCAG00000004659,ENSEMBL:ENSFCAG00000004659,http://ensembl.org/id/ENSFCAG00000004659,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSSSCG00000031172,ENSEMBL:ENSSSCG00000031172,http://ensembl.org/id/ENSSSCG00000031172,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSCAFG00000017867,EML1,http://ensembl.org/id/ENSCAFG00000017867,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ZFIN:ZDB-GENE-060531-121,lamc3,http://zfin.org/ZDB-GENE-060531-121,gene,NCBITaxon:7955,Danio rerio,Gene
MGI:109321,Lama4,http://www.informatics.jax.org/accession/MGI:109321,gene,NCBITaxon:10090,Mus musculus,Gene
FlyBase:FBgn0052850,Rnf11,http://flybase.org/reports/FBgn0052850,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
WormBase:WBGene00004507,rpy-1,https://www.wormbase.org/get?name=WBGene00004507,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
SGD:S000004414,DCK1,https://www.yeastgenome.org/locus/S000004414,gene,NCBITaxon:559292,Saccharomyces cerevisiae S288C,Gene
ENSEMBL:ENSFCAG00000026385,ENSEMBL:ENSFCAG00000026385,http://ensembl.org/id/ENSFCAG00000026385,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSPTRG00000002413,ENSEMBL:ENSPTRG00000002413,http://ensembl.org/id/ENSPTRG00000002413,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSSSCG00000023329,APC2,http://ensembl.org/id/ENSSSCG00000023329,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSFCAG00000005621,ENSEMBL:ENSFCAG00000005621,http://ensembl.org/id/ENSFCAG00000005621,gene,NCBITaxon:9685,Felis catus,Gene
FlyBase:FBgn0038129,TBC1D5,http://flybase.org/reports/FBgn0038129,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
Xenbase:XB-GENE-489008,rac1,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-489008,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSOANG00000004542,ENSEMBL:ENSOANG00000004542,http://ensembl.org/id/ENSOANG00000004542,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
FlyBase:FBgn0267487,Ptp61F,http://flybase.org/reports/FBgn0267487,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSGALG00000037549,MLA3A,http://ensembl.org/id/ENSGALG00000037549,gene,NCBITaxon:9031,Gallus gallus,Gene
MGI:99923,Kcnma1,http://www.informatics.jax.org/accession/MGI:99923,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSFCAG00000002534,ENSEMBL:ENSFCAG00000002534,http://ensembl.org/id/ENSFCAG00000002534,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSXETG00000031339,ENSEMBL:ENSXETG00000031339,http://ensembl.org/id/ENSXETG00000031339,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSACAG00000002412,ENSEMBL:ENSACAG00000002412,http://ensembl.org/id/ENSACAG00000002412,gene,NCBITaxon:28377,Anolis carolinensis,Gene
WormBase:WBGene00000042,acr-2,https://www.wormbase.org/get?name=WBGene00000042,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMMUG00000011706,ENSEMBL:ENSMMUG00000011706,http://ensembl.org/id/ENSMMUG00000011706,gene,NCBITaxon:9544,Macaca mulatta,Gene
HGNC:10541,SATB1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10541,gene,NCBITaxon:9606,Homo sapiens,Gene
FlyBase:FBgn0011747,Ank,http://flybase.org/reports/FBgn0011747,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
MGI:1202300,Kcnu1,http://www.informatics.jax.org/accession/MGI:1202300,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSMODG00000007039,ENSEMBL:ENSMODG00000007039,http://ensembl.org/id/ENSMODG00000007039,gene,NCBITaxon:13616,Monodelphis domestica,Gene
RGD:620686,Des,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=620686,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSPTRG00000003912,ENSEMBL:ENSPTRG00000003912,http://ensembl.org/id/ENSPTRG00000003912,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSFCAG00000006436,ENSEMBL:ENSFCAG00000006436,http://ensembl.org/id/ENSFCAG00000006436,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSACAG00000009401,ENSEMBL:ENSACAG00000009401,http://ensembl.org/id/ENSACAG00000009401,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSGALG00000031009,ENSEMBL:ENSGALG00000031009,http://ensembl.org/id/ENSGALG00000031009,gene,NCBITaxon:9031,Gallus gallus,Gene
FlyBase:FBgn0039911,CG1909,http://flybase.org/reports/FBgn0039911,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSPTRG00000010408,ENSEMBL:ENSPTRG00000010408,http://ensembl.org/id/ENSPTRG00000010408,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSOANG00000000204,ENSEMBL:ENSOANG00000000204,http://ensembl.org/id/ENSOANG00000000204,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSGALG00000005031,DRP2,http://ensembl.org/id/ENSGALG00000005031,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSPTRG00000002736,ENSEMBL:ENSPTRG00000002736,http://ensembl.org/id/ENSPTRG00000002736,gene,NCBITaxon:9598,Pan troglodytes,Gene
WormBase:WBGene00000942,deb-1,https://www.wormbase.org/get?name=WBGene00000942,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSFCAG00000034879,ENSEMBL:ENSFCAG00000034879,http://ensembl.org/id/ENSFCAG00000034879,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSBTAG00000011392,ENSEMBL:ENSBTAG00000011392,http://ensembl.org/id/ENSBTAG00000011392,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSACAG00000004818,ENSEMBL:ENSACAG00000004818,http://ensembl.org/id/ENSACAG00000004818,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000009498,ENSEMBL:ENSMMUG00000009498,http://ensembl.org/id/ENSMMUG00000009498,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSSSCG00000011843,PAK2,http://ensembl.org/id/ENSSSCG00000011843,gene,NCBITaxon:9823,Sus scrofa,Gene
NCBITaxon:44689,Dictyostelium discoideum,NA,taxon,NA,NA,Taxon
