id,semantic_groups,preflabel,synonyms,description,name
ENSEMBL:ENSFCAG00000043383,ORTH,ENSEMBL:ENSFCAG00000043383,NA,NA,ENSEMBL:ENSFCAG00000043383
ENSEMBL:ENSFCAG00000004051,ORTH,ENSEMBL:ENSFCAG00000004051,NA,NA,ENSEMBL:ENSFCAG00000004051
ENSEMBL:ENSMODG00000002502,ORTH,ENSEMBL:ENSMODG00000002502,NA,NA,ENSEMBL:ENSMODG00000002502
ENSEMBL:ENSBTAG00000005207,ORTH,ENSEMBL:ENSBTAG00000005207,NA,NA,ENSEMBL:ENSBTAG00000005207
RGD:3494,ORTH,RT1-M3-1,NA,NA,RT1-M3-1
ENSEMBL:ENSFCAG00000010023,ORTH,ENSEMBL:ENSFCAG00000010023,NA,NA,ENSEMBL:ENSFCAG00000010023
ENSEMBL:ENSBTAG00000050655,ORTH,ENSEMBL:ENSBTAG00000050655,NA,NA,ENSEMBL:ENSBTAG00000050655
SGD:S000001725,ORTH,HEL1,NA,NA,HEL1
ENSEMBL:ENSECAG00000019757,ORTH,ENSEMBL:ENSECAG00000019757,NA,NA,ENSEMBL:ENSECAG00000019757
MGI:3723505,ORTH,Tg(HD)63Aron [involves: C57BL/6 * SJL],NA,NA,Tg(HD)63Aron [involves: C57BL/6 * SJL]
RGD:631409,ORTH,Hsp90aa1,NA,NA,Hsp90aa1
HGNC:14884,GENE,DNAJA2,CPR3|DJ3|DJA2|DNAJ|DNJ3|HIRIP4|PRO3015|RDJ2,"The protein encoded by this gene belongs to the evolutionarily conserved DNAJ/HSP40 family of proteins, which regulate molecular chaperone activity by stimulating ATPase activity. DNAJ proteins may have up to 3 distinct domains: a conserved 70-amino acid J domain, usually at the N terminus; a glycine/phenylalanine (G/F)-rich region; and a cysteine-rich domain containing 4 motifs resembling a zinc finger domain. The product of this gene works as a cochaperone of Hsp70s in protein folding and mitochondrial protein import in vitro. [provided by RefSeq, Jul 2008].",DnaJ heat shock protein family (Hsp40) member A2
ENSEMBL:ENSPTRG00000045358,ORTH,ENSEMBL:ENSPTRG00000045358,NA,NA,ENSEMBL:ENSPTRG00000045358
ENSEMBL:ENSCAFG00000004724,ORTH,ENSEMBL:ENSCAFG00000004724,NA,NA,ENSEMBL:ENSCAFG00000004724
PomBase:SPAC22E12.14c,GENO,sck2,NA,NA,sck2
ZFIN:ZDB-GENE-121214-31,ORTH,hspa8b,NA,NA,hspa8b
dictyBase:DDB_G0273249,GENO,hspE-1,NA,NA,hspE-1
dictyBase:DDB_G0283983,GENO,DDB0218548,NA,NA,DDB0218548
ENSEMBL:ENSPTRG00000020660,ORTH,ENSEMBL:ENSPTRG00000020660,NA,NA,ENSEMBL:ENSPTRG00000020660
WormBase:WBGene00003807,ORTH,npr-1,NA,NA,npr-1
WBPhenotype:0001905,DISO,fewer eggs laid,NA,NA,fewer eggs laid
ZFIN:ZDB-GENE-030131-6544,ORTH,eef1db,NA,NA,eef1db
ENSEMBL:ENSECAG00000007976,ORTH,ENSEMBL:ENSECAG00000007976,NA,NA,ENSEMBL:ENSECAG00000007976
ENSEMBL:ENSBTAG00000046332,ORTH,ENSEMBL:ENSBTAG00000046332,NA,NA,ENSEMBL:ENSBTAG00000046332
WormBase:WBGene00004282,ORTH,rab-30,NA,NA,rab-30
PomBase:SPAC26A3.05,GENO,chc1,NA,NA,chc1
Xenbase:XB-GENE-482185,ORTH,tubb,NA,NA,tubb
ENSEMBL:ENSPTRG00000017675,ORTH,ENSEMBL:ENSPTRG00000017675,NA,NA,ENSEMBL:ENSPTRG00000017675
FlyBase:FBgn0017550,ORTH,Rga,NA,NA,Rga
ENSEMBL:ENSOANG00000005959,ORTH,ENSEMBL:ENSOANG00000005959,NA,NA,ENSEMBL:ENSOANG00000005959
Xenbase:XB-GENE-1217476,ORTH,zmat2,NA,NA,zmat2
MGI:1342292,ORTH,Hspa4,NA,NA,Hspa4
ENSEMBL:ENSFCAG00000049044,ORTH,ENSEMBL:ENSFCAG00000049044,NA,NA,ENSEMBL:ENSFCAG00000049044
ENSEMBL:ENSECAG00000019599,ORTH,ENSEMBL:ENSECAG00000019599,NA,NA,ENSEMBL:ENSECAG00000019599
ENSEMBL:ENSACAG00000006825,ORTH,ENSEMBL:ENSACAG00000006825,NA,NA,ENSEMBL:ENSACAG00000006825
ZFIN:ZDB-GENE-030131-2066,ORTH,sin3ab,NA,NA,sin3ab
ENSEMBL:ENSCAFG00000018010,ORTH,SIN3A,CHR15DELq24|DEL15Q24|WITKOS,"The protein encoded by this gene is a transcriptional regulatory protein. It contains paired amphipathic helix (PAH) domains, which are important for protein-protein interactions and may mediate repression by the Mad-Max complex. [provided by RefSeq, Jul 2008].",SIN3 transcription regulator family member A
RGD:621889,ORTH,Ddb1,NA,NA,Ddb1
EnsemblGenome:AT5G55160,ORTH,EnsemblGenome:AT5G55160,NA,NA,EnsemblGenome:AT5G55160
RGD:621761,ORTH,Sumo2,NA,NA,Sumo2
ZFIN:ZDB-GENE-040426-2832,ORTH,hspa4a,NA,NA,hspa4a
HGNC:5246,GENE,HSPB1,CMT2F|HEL-S-102|HMN2B|HMND3|HS.76067|HSP27|HSP28|Hsp25|SRP27,"This gene encodes a member of the small heat shock protein (HSP20) family of proteins. In response to environmental stress, the encoded protein translocates from the cytoplasm to the nucleus and functions as a molecular chaperone that promotes the correct folding of other proteins. This protein plays an important role in the differentiation of a wide variety of cell types. Expression of this gene is correlated with poor clinical outcome in multiple human cancers, and the encoded protein may promote cancer cell proliferation and metastasis, while protecting cancer cells from apoptosis. Mutations in this gene have been identified in human patients with Charcot-Marie-Tooth disease and distal hereditary motor neuropathy. [provided by RefSeq, Aug 2017].",heat shock protein family B (small) member 1
WormBase:WBGene00003002,ORTH,lin-13,NA,NA,lin-13
FlyBase:FBgn0032814,ORTH,CG10366,NA,NA,CG10366
PomBase:SPAC110.04c,GENO,pss1,NA,NA,pss1
MGI:95959,ORTH,H2-T3,NA,NA,H2-T3
ENSEMBL:ENSGALG00000049208,ORTH,A0A1D5PV14,NA,NA,A0A1D5PV14
ENSEMBL:ENSMODG00000024462,ORTH,ENSEMBL:ENSMODG00000024462,NA,NA,ENSEMBL:ENSMODG00000024462
ENSEMBL:ENSGALG00000008016,ORTH,ENSEMBL:ENSGALG00000008016,NA,NA,ENSEMBL:ENSGALG00000008016
PomBase:SPBP19A11.06,GENO,lid2,NA,NA,lid2
ENSEMBL:ENSBTAG00000006175,ORTH,KDM5B,CT31|JARID1B|MRT65|PLU-1|PLU1|PPP1R98|PUT1|RBBP2H1A|RBP2-H1,"This gene encodes a lysine-specific histone demethylase that belongs to the jumonji/ARID domain-containing family of histone demethylases. The encoded protein is capable of demethylating tri-, di- and monomethylated lysine 4 of histone H3. This protein plays a role in the transcriptional repression or certain tumor suppressor genes and is upregulated in certain cancer cells. This protein may also play a role in genome stability and DNA repair. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Nov 2016].",lysine demethylase 5B
ENSEMBL:ENSOANG00000048621,ORTH,ENSEMBL:ENSOANG00000048621,NA,NA,ENSEMBL:ENSOANG00000048621
ENSEMBL:ENSSSCG00000040743,ORTH,M6PR,Igf-2|Igf-II|M6pr|Mpr|Peg2,"This gene encodes a member of the insulin-like growth factor (IGF) family of proteins that promote growth and development during fetal and postnatal life. It is an imprinted gene that is expressed only from the paternal allele. The encoded protein undergoes proteolytic processing to generate a mature peptide. The transgenic overexpression of this gene in mice results in prenatal overgrowth, polyhydramnios, fetal and neonatal lethality, disproportionate organ overgrowth including tongue enlargement, and skeletal abnormalities. Mice lacking the encoded protein exhibit growth deficiency. Alternative splicing results in multiple transcript variants encoding different isoforms that may undergo similar processing to generate mature protein. [provided by RefSeq, Oct 2015].",insulin-like growth factor 2
ENSEMBL:ENSOANG00000013344,ORTH,ENSEMBL:ENSOANG00000013344,NA,NA,ENSEMBL:ENSOANG00000013344
ENSEMBL:ENSCAFG00030005339,ORTH,ENSEMBL:ENSCAFG00030005339,NA,NA,ENSEMBL:ENSCAFG00030005339
ENSEMBL:ENSECAG00000039147,ORTH,ENSEMBL:ENSECAG00000039147,NA,NA,ENSEMBL:ENSECAG00000039147
ENSEMBL:ENSECAG00000003368,ORTH,ENSEMBL:ENSECAG00000003368,NA,NA,ENSEMBL:ENSECAG00000003368
WBPhenotype:0001434,DISO,chemotaxis variant,NA,NA,chemotaxis variant
HP:0031589,DISO,Suicidal ideation,NA,NA,Suicidal ideation
ENSEMBL:ENSGALG00000003046,ORTH,ENSEMBL:ENSGALG00000003046,NA,NA,ENSEMBL:ENSGALG00000003046
ENSEMBL:ENSMODG00000024733,ORTH,ENSEMBL:ENSMODG00000024733,NA,NA,ENSEMBL:ENSMODG00000024733
ENSEMBL:ENSOANG00000038056,ORTH,ENSEMBL:ENSOANG00000038056,NA,NA,ENSEMBL:ENSOANG00000038056
ENSEMBL:ENSECAG00000015767,ORTH,ENSEMBL:ENSECAG00000015767,NA,NA,ENSEMBL:ENSECAG00000015767
SGD:S000003016,ORTH,RPT6,NA,NA,RPT6
ENSEMBL:ENSFCAG00000013189,ORTH,ENSEMBL:ENSFCAG00000013189,NA,NA,ENSEMBL:ENSFCAG00000013189
ENSEMBL:ENSMODG00000002887,ORTH,ENSEMBL:ENSMODG00000002887,NA,NA,ENSEMBL:ENSMODG00000002887
ENSEMBL:ENSPTRG00000008645,ORTH,ENSEMBL:ENSPTRG00000008645,NA,NA,ENSEMBL:ENSPTRG00000008645
ENSEMBL:ENSECAG00000024998,ORTH,ENSEMBL:ENSECAG00000024998,NA,NA,ENSEMBL:ENSECAG00000024998
ZFIN:ZDB-GENE-121031-5,ORTH,slc2a3b,NA,NA,slc2a3b
HGNC:24260,GENE,MED31,3110004H13Rik|CGI-125|SEP10|Soh1,"Predicted to enable transcription coregulator activity and ubiquitin protein ligase activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to act upstream of or within limb development and negative regulation of fibroblast proliferation. Predicted to be located in nucleoplasm. Predicted to be part of core mediator complex and mediator complex. [provided by Alliance of Genome Resources, Apr 2022]",mediator complex subunit 31
ZFIN:ZDB-GENE-030131-8369,ORTH,aldoaa,NA,NA,aldoaa
ENSEMBL:ENSCAFG00000008221,ORTH,ALDOA,ALDA|ALDOA,NA,uncharaterized LOC112694756
HGNC:5233,GENE,HSPA1B,HSP70-1|HSP70-1B|HSP70-2|HSP70.1|HSP70.2|HSP72|HSPA1|HSX70,"This intronless gene encodes a 70kDa heat shock protein which is a member of the heat shock protein 70 family. In conjuction with other heat shock proteins, this protein stabilizes existing proteins against aggregation and mediates the folding of newly translated proteins in the cytosol and in organelles. It is also involved in the ubiquitin-proteasome pathway through interaction with the AU-rich element RNA-binding protein 1. The gene is located in the major histocompatibility complex class III region, in a cluster with two closely related genes which encode similar proteins. [provided by RefSeq, Jul 2008].",heat shock protein family A (Hsp70) member 1B
HGNC:10665,GENE,UTP14A,NYCO16|SDCCAG16|Utp14|dJ537K23.3,"This gene encodes a member of the uridine triphosphate 14 family. As an essential component of a large ribonucleoprotein complex bound to the U3 small nucleolar RNA, the encoded protein is involved in ribosome biogenesis and 18S rRNA synthesis. An autosomal retrotransposed copy of this X-linked gene exists on chromosome 13. Alternative splicing results in multiple transcript variants.[provided by RefSeq, Oct 2009].",UTP14A small subunit processome component
MP:0011096,DISO,"embryonic lethality between implantation and somite formation, complete penetrance",NA,NA,"embryonic lethality between implantation and somite formation, complete penetrance"
HGNC:9935,GENE,RCN2,CSP2|DSCR1L1|MCIP2|RCN2|ZAKI-4|ZAKI4,"This gene encodes a member of the regulator of calcineurin (RCAN) protein family. These proteins play a role in many physiological processes by binding to the catalytic domain of calcineurin A, inhibiting calcineurin-mediated nuclear translocation of the transcription factor NFATC1. Expression of this gene in skin fibroblasts is upregulated by thyroid hormone, and the encoded protein may also play a role in endothelial cell function and angiogenesis. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Oct 2011].",regulator of calcineurin 2
ENSEMBL:ENSECAG00000025122,ORTH,ENSEMBL:ENSECAG00000025122,NA,NA,ENSEMBL:ENSECAG00000025122
ENSEMBL:ENSFCAG00000015476,ORTH,ENSEMBL:ENSFCAG00000015476,NA,NA,ENSEMBL:ENSFCAG00000015476
ZFIN:ZDB-GENE-161101-1,ORTH,si:dkey-52p2.5,NA,NA,si:dkey-52p2.5
ZFIN:ZDB-GENE-061013-433,ORTH,pnkp,NA,NA,pnkp
ENSEMBL:ENSACAG00000012743,ORTH,ENSEMBL:ENSACAG00000012743,NA,NA,ENSEMBL:ENSACAG00000012743
RGD:2275,ORTH,Casp3,NA,NA,Casp3
GO:0006915,PHYS,apoptotic process,NA,NA,apoptotic process
ENSEMBL:ENSCAFG00000006938,ORTH,HAUS5,KIAA0841|dgt5,"HAUS5 is 1 of 8 subunits of the 390-kD human augmin complex, or HAUS complex. The augmin complex was first identified in Drosophila, and its name comes from the Latin verb 'augmentare,' meaning 'to increase.' The augmin complex is a microtubule-binding complex involved in microtubule generation within the mitotic spindle and is vital to mitotic spindle assembly (Goshima et al., 2008 [PubMed 18443220]; Uehara et al., 2009 [PubMed 19369198]).[supplied by OMIM, Jun 2010].",HAUS augmin like complex subunit 5
ENSEMBL:ENSFCAG00000028456,ORTH,ENSEMBL:ENSFCAG00000028456,NA,NA,ENSEMBL:ENSFCAG00000028456
FBcv:0000354,DISO,visible,NA,NA,visible
ENSEMBL:ENSMODG00000010491,ORTH,ENSEMBL:ENSMODG00000010491,NA,NA,ENSEMBL:ENSMODG00000010491
ENSEMBL:ENSOANG00000042741,ORTH,ENSEMBL:ENSOANG00000042741,NA,NA,ENSEMBL:ENSOANG00000042741
ENSEMBL:ENSPTRG00000004577,ORTH,ENSEMBL:ENSPTRG00000004577,NA,NA,ENSEMBL:ENSPTRG00000004577
WormBase:WBGene00003925,ORTH,pas-4,NA,NA,pas-4
MGI:2670626,ORTH,Tg(HD82Gln)81Gschi,NA,NA,Tg(HD82Gln)81Gschi
HP:0001337,DISO,Tremor,NA,NA,Tremor
dictyBase:DDB_G0289533,GENO,act27,NA,NA,act27
FlyBase:FBgn0000044,ORTH,Act57B,NA,NA,Act57B
HGNC:11551,GENE,BRF1,BRF1|Berg36|ERF-1|ERF1|RNF162B|TIS11B|cMG1,"This gene is a member of the TIS11 family of early response genes, which are induced by various agonists such as the phorbol ester TPA and the polypeptide mitogen EGF. This gene is well conserved across species and has a promoter that contains motifs seen in other early-response genes. The encoded protein contains a distinguishing putative zinc finger domain with a repeating cys-his motif. This putative nuclear transcription factor most likely functions in regulating the response to growth factors. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Sep 2011].",ZFP36 ring finger protein like 1
HP:0002418,DISO,Abnormality of midbrain morphology,NA,NA,Abnormality of midbrain morphology
ENSEMBL:ENSMODG00000024131,ORTH,ENSEMBL:ENSMODG00000024131,NA,NA,ENSEMBL:ENSMODG00000024131
ENSEMBL:ENSFCAG00000005392,ORTH,ENSEMBL:ENSFCAG00000005392,NA,NA,ENSEMBL:ENSFCAG00000005392
ENSEMBL:ENSFCAG00000023994,ORTH,ENSEMBL:ENSFCAG00000023994,NA,NA,ENSEMBL:ENSFCAG00000023994
HGNC:6400,GENE,KPNB1,IMB1|IPO1|IPOB|Impnb|NTF97,"Nucleocytoplasmic transport, a signal- and energy-dependent process, takes place through nuclear pore complexes embedded in the nuclear envelope. The import of proteins containing a nuclear localization signal (NLS) requires the NLS import receptor, a heterodimer of importin alpha and beta subunits also known as karyopherins. Importin alpha binds the NLS-containing cargo in the cytoplasm and importin beta docks the complex at the cytoplasmic side of the nuclear pore complex. In the presence of nucleoside triphosphates and the small GTP binding protein Ran, the complex moves into the nuclear pore complex and the importin subunits dissociate. Importin alpha enters the nucleoplasm with its passenger protein and importin beta remains at the pore. Interactions between importin beta and the FG repeats of nucleoporins are essential in translocation through the pore complex. The protein encoded by this gene is a member of the importin beta family. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Feb 2013].",karyopherin subunit beta 1
ZFIN:ZDB-GENE-040718-114,ORTH,med31,NA,NA,med31
ENSEMBL:ENSGALG00000030401,ORTH,ENSEMBL:ENSGALG00000030401,NA,NA,ENSEMBL:ENSGALG00000030401
HP:0008734,DISO,Decreased testicular size,NA,NA,Decreased testicular size
FlyBase:FBgn0265784,ORTH,CrebB,NA,NA,CrebB
WormBase:WBGene00022717,ORTH,hipr-1,NA,NA,hipr-1
MGI:1099804,ORTH,Hip1,NA,NA,Hip1
dictyBase:DDB_G0285703,GENO,hipA,NA,NA,hipA
ENSEMBL:ENSMMUG00000016769,ORTH,ENSEMBL:ENSMMUG00000016769,NA,NA,ENSEMBL:ENSMMUG00000016769
PomBase:SPCC645.04,GENO,nse3,NA,NA,nse3
ENSEMBL:ENSBTAG00000012748,ORTH,ENSEMBL:ENSBTAG00000012748,NA,NA,ENSEMBL:ENSBTAG00000012748
FBcv:0000385,DISO,short lived,NA,NA,short lived
FBcv:0000434,DISO,abnormal neurophysiology,NA,NA,abnormal neurophysiology
ENSEMBL:ENSFCAG00000025392,ORTH,ENSEMBL:ENSFCAG00000025392,NA,NA,ENSEMBL:ENSFCAG00000025392
ENSEMBL:ENSCAFG00000012961,ORTH,ENSEMBL:ENSCAFG00000012961,NA,NA,ENSEMBL:ENSCAFG00000012961
Xenbase:XB-GENE-493102,ORTH,efr3a,NA,NA,efr3a
ENSEMBL:ENSACAG00000010678,ORTH,ENSEMBL:ENSACAG00000010678,NA,NA,ENSEMBL:ENSACAG00000010678
Coriell:GM05539,GENO,NIGMS-GM05539,NA,NA,NIGMS-GM05539
MGI:2429756,ORTH,Tg(YAC72)2511Hay,NA,NA,Tg(YAC72)2511Hay
HP:0000798,DISO,Oligospermia,NA,NA,Oligospermia
ENSEMBL:ENSMMUG00000010401,ORTH,ENSEMBL:ENSMMUG00000010401,NA,NA,ENSEMBL:ENSMMUG00000010401
ZFIN:ZDB-GENE-040625-157,ORTH,ostf1,NA,NA,ostf1
ENSEMBL:ENSACAG00000022201,ORTH,ENSEMBL:ENSACAG00000022201,NA,NA,ENSEMBL:ENSACAG00000022201
ENSEMBL:ENSGALG00000030411,ORTH,PSMA7,C6|HEL-S-276|HSPC|RC6-1|XAPC7,"The 26S proteasome is a multicatalytic proteinase complex with a highly ordered structure composed of 2 complexes, a 20S core and a 19S regulator. The 20S core is composed of 4 rings of 28 non-identical subunits; 2 rings are composed of 7 alpha subunits and 2 rings are composed of 7 beta subunits. Proteasomes are distributed throughout eukaryotic cells at a high concentration and cleave peptides in an ATP/ubiquitin-dependent process in a non-lysosomal pathway. This gene encodes a member of the peptidase T1A family that functions as a 20S core alpha subunit. The encoded protein interacts with the hepatitis B virus X protein and plays a role in regulating hepatitis C virus internal ribosome entry site (IRES) activity, an activity essential for viral replication. The encoded protein also plays a role in the cellular stress response by regulating hypoxia-inducible factor-1alpha. A pseudogene of this gene is located on the long arm of chromosome 9. [provided by RefSeq, Jul 2012].",proteasome 20S subunit alpha 7
ENSEMBL:ENSACAG00000010885,ORTH,ENSEMBL:ENSACAG00000010885,NA,NA,ENSEMBL:ENSACAG00000010885
ZFIN:ZDB-GENE-130530-578,ORTH,tkta,NA,NA,tkta
MGI:1349409,ORTH,Cops3,NA,NA,Cops3
ZP:0006867,DISO,"exocrine pancreas decreased length, abnormal",NA,NA,"exocrine pancreas decreased length, abnormal"
MGI:3613515,ORTH,Tg(YAC128)53Hay,NA,NA,Tg(YAC128)53Hay
MP:0002063,DISO,abnormal learning/memory/conditioning,NA,NA,abnormal learning/memory/conditioning
ENSEMBL:ENSPTRG00000046305,ORTH,ENSEMBL:ENSPTRG00000046305,NA,NA,ENSEMBL:ENSPTRG00000046305
ENSEMBL:ENSCAFG00000008788,ORTH,MSH3,DUP|FAP4|MRP1,"The protein encoded by this gene forms a heterodimer with MSH2 to form MutS beta, part of the post-replicative DNA mismatch repair system. MutS beta initiates mismatch repair by binding to a mismatch and then forming a complex with MutL alpha heterodimer. This gene contains a polymorphic 9 bp tandem repeat sequence in the first exon. The repeat is present 6 times in the reference genome sequence and 3-7 repeats have been reported. Defects in this gene are a cause of susceptibility to endometrial cancer. [provided by RefSeq, Mar 2011].",mutS homolog 3
PomBase:SPAC8F11.03,GENO,msh3,NA,NA,msh3
FlyBase:FBgn0010423,ORTH,TpnC47D,NA,NA,TpnC47D
